AKAKPO JOCELYN,DICKO FATOUMATA,{'weight': 1.0}
AKAKPO JOCELYN,BAETA NOVISI,{'weight': 1.0}
AKAKPO JOCELYN,YE DIARRA,{'weight': 1.0}
AKAKPO JOCELYN,RENNER LORNA,{'weight': 1.0}
AKAKPO JOCELYN,DIOMANDE ISIDORE,{'weight': 1.0}
AKAKPO JOCELYN,DESMONDE SOPHIE,{'weight': 1.0}
AKAKPO JOCELYN,ALAYE O M,{'weight': 1.0}
AKAKPO JOCELYN,DRABO YOUSSOUFOU J,{'weight': 1.0}
AKAKPO JOCELYN,MINTA DAOUDA K,{'weight': 1.0}
AKAKPO JOCELYN,AZONKOUANOU ANGELE,{'weight': 2.0}
AKAKPO JOCELYN,JAQUET ANTOINE,{'weight': 2.0}
AKAKPO JOCELYN,ODUTOLA MICHAEL,{'weight': 1.0}
AKAKPO JOCELYN,TANON ARISTOPHANE,{'weight': 2.0}
AKAKPO JOCELYN,PERRIN R X,{'weight': 1.0}
AKAKPO JOCELYN,OGA EMMANUEL,{'weight': 1.0}
AKAKPO JOCELYN,CHARURAT MANHATTAN,{'weight': 1.0}
AKAKPO JOCELYN,CLEMENT MARIECAROLINE,{'weight': 1.0}
AKAKPO JOCELYN,EHOLIE SERGE PAUL,{'weight': 3.0}
AKAKPO JOCELYN,SASCO ANNIE J,{'weight': 2.0}
AKAKPO JOCELYN,AMOUSSOUGUENOU DANIEL,{'weight': 1.0}
AKAKPO JOCELYN,BISSAGNENE EMMANUEL,{'weight': 2.0}
AKAKPO JOCELYN,ADEBAMOWO CLEMENT,{'weight': 1.0}
AKAKPO JOCELYN,ADE GABRIEL,{'weight': 2.0}
AKAKPO JOCELYN,BALESTRE ERIC,{'weight': 1.0}
AKAKPO JOCELYN,MINGA ALBERT,{'weight': 1.0}
AKAKPO JOCELYN,AZON D,{'weight': 1.0}
AKAKPO JOCELYN,SY HABY SIGNATE,{'weight': 1.0}
AKAKPO JOCELYN,DABIS FRANCOIS,{'weight': 4.0}
AKAKPO JOCELYN,MAIGA MOUSSA Y,{'weight': 1.0}
AKAKPO JOCELYN,ADOUBI INNOCENT,{'weight': 1.0}
AKAKPO JOCELYN,ATADOKPEDE FELIX,{'weight': 2.0}
AKAKPO JOCELYN,ANAGONOU S Y,{'weight': 1.0}
AHOUADA CARIN,HOUNGBE FABIEN,{'weight': 1.0}
AHOUADA CARIN,BASHI JULES,{'weight': 2.0}
AHOUADA CARIN,ABDOULAYE I,{'weight': 1.0}
AHOUADA CARIN,ABO YAO,{'weight': 1.0}
AHOUADA CARIN,ZINSOU R,{'weight': 1.0}
AHOUADA CARIN,MESSOU EUGENE,{'weight': 1.0}
AHOUADA CARIN,KOUAKOU MARTIAL,{'weight': 1.0}
AHOUADA CARIN,DE REKENEIRE NATHALIE,{'weight': 1.0}
AHOUADA CARIN,LEWDEN CHARLOTTE,{'weight': 1.0}
AHOUADA CARIN,DALMEIDA C,{'weight': 1.0}
AHOUADA CARIN,GOUGOUNON ALICE,{'weight': 1.0}
AHOUADA CARIN,AYIHOUNTON G,{'weight': 1.0}
AHOUADA CARIN,ACAKPO J,{'weight': 1.0}
AHOUADA CARIN,AZONKOUANOU ANGELE,{'weight': 2.0}
